event_id_cnty,event_date,year,time_precision,disorder_type,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,civilian_targeting,iso,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,tags,timestamp
TUR12254,2020-06-21,2020,1,Political violence,Battles,Armed clash,HBDH: Peoples United Revolutionary Movement,,3,Military Forces of Turkey (2016-),,1,13,,792,Middle East,Turkey,Gaziantep,Karkamis,,Karkamis,36.8345,37.9983,2,Peoples' United Revolutionary Movement; Takvim,Other-National,"On 21 June 2020, HBDH's Zeynep Kinaci Vengeance units claimed to have attacked a Turkish army vehicle in Karkamis district of Gaziantep. HBDH reported that 4 soldiers were killed and 5 others were wounded in the attack. Turkish media sources claimed the incident was a traffic accident in which 5 army soldiers were wounded but no fatalities occurred.",0,,1593453335
TUR12250,2020-06-21,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Turkey),,6,,,0,60,,792,Middle East,Turkey,Diyarbakir,Yenisehir,,Diyarbakir,37.9136,40.2172,1,Aksam,National,"On 21 June 2020, families who claim their children have been kidnapped by the PKK continued their sit-in protest in front of the HDP provincial building in Diyarbakir city center for the 293rd day. The families accused HDP of working with PKK, and demanded their children be returned.",0,crowd size=no report,1618500815
TUR12251,2020-06-21,2020,2,Strategic developments,Strategic developments,Looting/property destruction,Military Forces of Turkey (2016-) Gendarmerie,,1,PKK: Kurdistan Workers Party,,2,12,,792,Middle East,Turkey,Mardin,Artuklu,,Mardin,37.3131,40.7436,2,Anadolu Agency,National,"Property destruction: Around 21 June 2020 (as reported), Turkish Gendarmerie forces destroyed a PKK shelter together with the supplies found inside during the military operations conducted in central district of Mardin.",0,,1618500821
TUR12298,2020-06-21,2020,1,Strategic developments,Strategic developments,Looting/property destruction,Children of Fire,,3,Civilians (Turkey),Labor Group (Turkey),7,37,,792,Middle East,Turkey,Gaziantep,Sehitkamil,,Sehitkamil,37.0796,37.3800,1,ANF News,International,"Property destruction: On 21 June 2020, Children of Fire initiative carried out an arson attack targeting a textile factory in the 4th industrial zone in Sehitkamil, Gaziantep. The attack caused material damage.",0,,1593453335
TUR12288,2020-06-21,2020,1,Strategic developments,Strategic developments,Looting/property destruction,YPS: Civil Protection Units,,2,Civilians (Turkey),Farmers (Turkey),7,27,,792,Middle East,Turkey,Izmir,Odemis,,Odemis,38.2278,27.9696,2,ANF News,International,"Property destruction: On 21 June 2020, YPS militants carried out an arson attack targeting a farm in Odemis district of Izmir. The fire inflicted material damage on the barn of the farm.",0,,1593453335
TUR12259,2020-06-21,2020,1,Strategic developments,Strategic developments,Looting/property destruction,Children of Fire,,3,Civilians (Turkey),,7,37,,792,Middle East,Turkey,Istanbul,Sultanbeyli,,Sultanbeyli,40.9656,29.2700,2,ANF News,International,"Property destruction: On 21 June 2020, the children of fire initiative carried out arson attacks targeting two civilian vehicles in Uskudar and Sultanbeyli districts of Istanbul, causing material damage. One event for each location (total 2 events) have been coded.",0,,1593453335
TUR12278,2020-06-21,2020,1,Strategic developments,Strategic developments,Looting/property destruction,Children of Fire,,3,Civilians (Turkey),Labor Group (Turkey),7,37,,792,Middle East,Turkey,Mersin,Tarsus,,Tarsus,36.9177,34.8928,2,ANF News,International,"Property destruction: On 21 June 2020, the children of fire initiative carried out an arson attack targeting a wholesale vegetable market in Tarsus, Mersin, causing material damage.",0,,1593453335
TUR12335,2020-06-21,2020,1,Strategic developments,Strategic developments,Looting/property destruction,YPS: Civil Protection Units,,2,Civilians (Turkey),,7,27,,792,Middle East,Turkey,Istanbul,Sultanbeyli,,Sultanbeyli,40.9656,29.2700,1,ANF News,International,"Property destruction: On 21 June 2020, YPS militants carried out an arson attack targeting a civilian vehicle in Aksemsettin neighborhood of Sultanbeyli, Istanbul. The vehicle was destroyed as a result of the attack.",0,,1593453335
TUR12258,2020-06-21,2020,1,Strategic developments,Strategic developments,Looting/property destruction,Children of Fire,,3,Civilians (Turkey),,7,37,,792,Middle East,Turkey,Istanbul,Uskudar,,Uskudar,41.0272,29.0163,2,ANF News,International,"Property destruction: On 21 June 2020, the children of fire initiative carried out arson attacks targeting two civilian vehicles in Uskudar and Sultanbeyli districts of Istanbul, causing material damage. One event for each location (total 2 events) have been coded.",0,,1593453335
TUR12253,2020-06-21,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Turkey),Women (Turkey),6,,,0,60,,792,Middle East,Turkey,Istanbul,Kadikoy,,Kadikoy,40.9813,29.0521,1,Mezopotamya Agency,National,"On 21 June 2020, a group of women rights activists held a demonstration in Kadikoy town center, Istanbul to protest femicides and violence targeting women, following a recent incident in which a woman was assaulted and almost killed by her husband.",0,crowd size=no report,1593453336
TUR12252,2020-06-21,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Turkey),Women (Turkey); HDP: Peoples Democratic Party; TJA: Free Women's Movement,6,,,0,60,,792,Middle East,Turkey,Diyarbakir,Baglar,,Baglar,37.9206,40.1986,1,Mezopotamya Agency; ANF News,National-International,"On 21 June 2020, women wing of HDP's provincial organization and TJA activists held a demonstration outside the HDP building in Baglar, Diyarbakir to protest femicides and sexual violence targeting women.",0,crowd size=no report,1607991362
TUR12334,2020-06-21,2020,1,Strategic developments,Strategic developments,Looting/property destruction,YPS: Civil Protection Units,,2,Civilians (Turkey),Labor Group (Turkey),7,27,,792,Middle East,Turkey,Diyarbakir,Baglar,,Baglar,37.9206,40.1986,1,ANF News,International,"Property destruction: On 21 June 2020, YPS militants carried out an arson attack targeting a construction vehicle in Baglar, Diyarbakir. The vehicle was destroyed as a result of the attack.",0,,1607991364
TUR12286,2020-06-21,2020,1,Political violence,Explosions/Remote violence,Remote explosive/landmine/IED,YPS: Civil Protection Units,,2,,,0,20,,792,Middle East,Turkey,Kahramanmaras,Dulkadiroglu,,Dulkadiroglu,37.5874,36.9412,2,ANF News,International,"On 21 June 2020, YPS militants carried out a remote explosive attack targeting a textile factory in Dulkadiroglu district of Kahramanmaras, for the owners' alleged AKP memberships. The attack reportedly burnt down the factory, causing significant material damage.",0,,1665526394
TUR12287,2020-06-21,2020,1,Political violence,Explosions/Remote violence,Remote explosive/landmine/IED,YPS: Civil Protection Units,,2,,,0,20,,792,Middle East,Turkey,Kahramanmaras,Onikisubat,,Kahramanmaras,37.5847,36.9264,3,ANF News,International,"On 21 June 2020, YPS militants carried out a remote explosive attack targeting a textile factory on Maras-Antep highway in Kahramanmaras province. The attack reportedly burnt down the storage units of the factory, causing material damage. The factory was reportedly owned by the AKP which is why it was targeted.",0,,1665526394
TUR12279,2020-06-21,2020,1,Strategic developments,Strategic developments,Looting/property destruction,Children of Fire,,3,Civilians (Turkey),Labor Group (Turkey),7,37,,792,Middle East,Turkey,Balikesir,Erdek,,Erdek,40.3996,27.7935,2,ANF News,International,"Property destruction: On 21 June 2020, the children of fire initiative carried out an arson attack targeting a construction site belonging to the municipality in Erdek, Tarsus, causing material damage.",0,local administrators,1687837308
TUR12266,2020-06-21,2020,1,Political violence,Battles,Armed clash,PKK: Kurdistan Workers Party,,2,Military Forces of Turkey (2016-),,1,12,,792,Middle East,Turkey,Hakkari,Cukurca,,Cukurca,37.2481,43.6136,2,People's Defense Forces,Other,"On 21 June 2020, PKK militants attacked Turkish Army units in Tepe Sor area (Kurdish name) of Cukurca district of Hakkari. No information on the casualties was reported by the source.",0,,1712617433
TUR12282,2020-06-21,2020,1,Demonstrations,Protests,Protest with intervention,Protesters (Turkey),Labor Group (Turkey),6,Police Forces of Turkey (2016-),,1,16,,792,Middle East,Turkey,Ankara,Cankaya,,Cankaya,39.9179,32.8627,1,Human Rights Foundation of Turkey,Other,"On 21 June 2020, former public workers who were dismissed by a government decree held a protest at Yuksel Street in Cankaya, Ankara to demand their jobs back. Police intervened in the protest and moved the protesters out of the area by force.",0,crowd size=no report,1715049775
TUR12247,2020-06-20,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Turkey),HDP: Peoples Democratic Party; Government of Turkey (2016-); HDK: Peoples Democratic Congress; KESK: Confederation of Public Workers Unions; Labor Group (Turkey); TTB: Turkish Medical Association; Health Workers (Turkey); Alevi Muslim Group (Turkey); IHD: Human Rights Association,6,,,0,60,,792,Middle East,Turkey,Istanbul,Besiktas,,Besiktas,41.0454,29.0099,1,ANF News,International,"On 20 June 2020, tens of people including HDP members, party executives and MPs gathered in Ankara town center in the last day of the 'March for Democracy against the Coup' organized by the party, consisting of two nation-wide demonstration marches that started on 15 June from Edirne and Hakkari and reached to Ankara in protest of the dismissal of its MPs. HDK, KESK, IHD, TTB and Alevi associations also supported and participated in the event.",0,crowd size=tens,1592841584
TUR12246,2020-06-20,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Turkey),ESP: Socialist Party of the Oppressed,6,,,0,60,,792,Middle East,Turkey,Istanbul,Kadikoy,,Kadikoy,40.9813,29.0521,1,Mezopotamya Agency,National,"On 20 June 2020, a group held a demonstration march in Kadikoy town center to commemorate the victims of the 2015 Suruc massacre committed by ISIS. ESP members also supported the event.",0,crowd size=no report,1592841584
TUR12245,2020-06-20,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Turkey),Lawyers (Turkey),6,,,0,60,,792,Middle East,Turkey,Tunceli,Tunceli,,Tunceli,39.0992,39.5435,1,Rudaw,International,"On 20 June 2020, Tunceli Bar Association lawyers held a demonstration march in Tunceli town center to protest the government plan to change the law on the structure of bar associations and their election procedure.",0,crowd size=no report,1592841585
TUR12242,2020-06-20,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Turkey),AKP: Justice and Development Party,6,,,0,60,,792,Middle East,Turkey,Izmir,Menderes,,Cakaltepe,38.0864,27.2148,1,Takvim,National,"On 20 June 2020, residents of Cakaltepe village of Menderes district, Izmir held a demonstration against the waste disposal facility planned to be built in their village area by Izmir municipality. Protesters claim the project will create environmental pollution. Local AKP organization also supported the event.",0,crowd size=no report,1592841585
TUR12289,2020-06-20,2020,1,Strategic developments,Strategic developments,Looting/property destruction,YPS: Civil Protection Units,,2,Civilians (Turkey),,7,27,,792,Middle East,Turkey,Corum,Corum,,Corum,40.5489,34.9533,1,ANF News,International,"Property destruction: On 20 June 2020, YPS militants carried out an arson attack targeting a civilian vehicle in Ulukavak neighborhood of Corum city. The fire inflicted material damage on the car.",0,,1593453335
TUR12257,2020-06-20,2020,1,Strategic developments,Strategic developments,Looting/property destruction,Children of Fire,,3,Civilians (Turkey),,7,37,,792,Middle East,Turkey,Balikesir,Edremit,,Edremit,39.5961,27.0244,2,ANF News,International,"Property destruction: On 20 June 2020, the children of fire initiative carried out an arson attack targeting a civilian vehicle in Edremit district of Balikesir, causing material damage.",0,,1593453335
TUR12256,2020-06-20,2020,1,Strategic developments,Strategic developments,Looting/property destruction,Children of Fire,,3,Civilians (Turkey),,7,37,,792,Middle East,Turkey,Aydin,Kusadasi,,Kusadasi,37.8582,27.2607,2,ANF News,International,"Property destruction: On 20 June 2020, the children of fire initiative carried out an arson attack targeting a landfill area in Kusadasi district of Aydin.",0,,1593453335
TUR12336,2020-06-20,2020,1,Strategic developments,Strategic developments,Looting/property destruction,YPS: Civil Protection Units,,2,Civilians (Turkey),Labor Group (Turkey),7,27,,792,Middle East,Turkey,Istanbul,Sultanbeyli,,Sultanbeyli,40.9656,29.2700,2,ANF News,International,"Property destruction: On 20 June 2020, YPS militants carried out an arson attack targeting a supermarket in Sultanbeyli district of Istanbul. The attack caused significant material damage.",0,,1593453335
TUR12238,2020-06-20,2020,1,Strategic developments,Strategic developments,Change to group/activity,Government of Turkey (2016-),,1,,,0,10,,792,Middle East,Turkey,Hakkari,Hakkari,,Hakkari,37.5744,43.7408,3,Anadolu Agency,National,"Security measures: On 20 June 2020, Hakkari Governor's Office issued a ban on all forms of marches, protests, press conferences, sit-ins and other political actions in the province for 15 days effective until 5 July.",0,,1607976791
TUR12331,2020-06-20,2020,1,Strategic developments,Strategic developments,Looting/property destruction,Martyr Helmet Vengeance Unit,Martyr Arin Mirkan Vengeance Unit,3,Civilians (Turkey),,7,37,,792,Middle East,Turkey,Istanbul,Beykoz,,Beykoz,41.1439,29.0906,2,ANF News,International,"Property destruction: On 20 June 2020, Martyr Helmet and Martin Arin Mirkan Vengeance Units carried out an arson attack targeting a civilian vehicle in Beykoz district of Istanbul. The vehicle was burnt down completely.",0,,1614641096
TUR12255,2020-06-20,2020,1,Strategic developments,Strategic developments,Looting/property destruction,Children of Fire,,3,Civilians (Turkey),Government of Turkey (2016-),7,37,,792,Middle East,Turkey,Izmir,Konak,,Konak,38.4173,27.1302,1,ANF News,International,"Property destruction: On 20 June 2020, the children of fire initiative carried out an arson attack targeting the governorship building in Konak, Izmir, causing material damage.",0,local administrators,1715049775
TUR12281,2020-06-20,2020,1,Demonstrations,Protests,Protest with intervention,Protesters (Turkey),Labor Group (Turkey),6,Police Forces of Turkey (2016-),,1,16,,792,Middle East,Turkey,Ankara,Cankaya,,Cankaya,39.9179,32.8627,1,Human Rights Foundation of Turkey,Other,"On 20 June 2020, former public workers who were dismissed by a government decree held a protest at Yuksel Street in Cankaya, Ankara to demand their jobs back. Police intervened in the protest and moved the protesters out of the area by force.",0,crowd size=no report,1715049775
TUR12234,2020-06-19,2020,1,Strategic developments,Strategic developments,Change to group/activity,Government of Turkey (2016-),,1,,,0,10,,792,Middle East,Turkey,Bitlis,Tatvan,,Tatvan,38.4922,42.2827,2,Rudaw; Haber Ercis,National-International,"Security measures: On 19 June 2020, Bitlis Governor's Office declared a curfew order in total 15 villages in Tatvan district of Bitlis, effective until further notice due to ongoing military operations against PKK.",0,,1592841584
TUR12240,2020-06-19,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Turkey),HDP: Peoples Democratic Party; Women (Turkey); Government of Turkey (2016-),6,,,0,60,,792,Middle East,Turkey,Kocaeli,Kandira,,Kandira,41.0700,30.1526,1,ANF News,International,"On 19 June 2020, HDP members, including the party's women wing, executives and MPs held a demonstration outside the Kandira Women prison in Kandira, Kocaeli, in which several previous HDP executives are currently imprisoned. The event was part of the 'March for Democracy against the Coup' organized by the party, consisting of two nation-wide demonstration marches that started on 15 June from Edirne and Hakkari provinces and will finish in Ankara, in protest of the dismissal of its MPs.",0,crowd size=no report,1592841584
TUR12237,2020-06-19,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Turkey),Health Workers (Turkey); SES: Trade Union of Employees in Public Health and Social Services; Labor Group (Turkey),6,,,0,60,,792,Middle East,Turkey,Istanbul,Kucukcekmece,,Kucukcekmece,40.9960,28.7748,1,Bianet,National,"On 19 June 2020, SES union member health workers gathered outside the Kanuni Sultan Suleyman hospital in Kucukcekmece, Istanbul to protest the recent cuts from the bonus payments of health workers.",0,crowd size=no report,1592841584
TUR12228,2020-06-19,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Turkey),Lawyers (Turkey),6,,,0,60,,792,Middle East,Turkey,Istanbul,Kartal,,Kartal,40.9050,29.1886,1,Haber Ercis,National,"On 19 June 2020, Istanbul Bar Association lawyers gathered outside the Istanbul-Anadolu courthouse in Kartal, Istanbul to protest the government plan to change the law on the structure of bar associations and their election procedure.",0,crowd size=no report,1592841584
